jxsw , 1 , 0.0 , 0.0
flashier , 1 , 0.0 , 0.0
illumin , 35 , 0.3923831506058857 , 0.3923831506058857
descriptor , 4 , 0.03462204270051933 , 0.03462204270051933
avanc , 1 , 0.0 , 0.0
northfield , 1 , 0.0 , 0.0
stumbl , 20 , 0.2192729371032891 , 0.2192729371032891
jxsi , 1 , 0.0 , 0.0
avant , 7 , 0.06924408540103866 , 0.06924408540103866
disastr , 6 , 0.05770340450086555 , 0.05770340450086555
informatiqu , 5 , 0.046162723600692436 , 0.046162723600692436
vvvvvvvvvvvvvvvvvvvvv , 1 , 0.0 , 0.0
remak , 2 , 0.011540680900173109 , 0.011540680900173109
xinetron , 1 , 0.0 , 0.0
westinghous , 2 , 0.011540680900173109 , 0.011540680900173109
intertwin , 2 , 0.011540680900173109 , 0.011540680900173109
frederiqu , 1 , 0.0 , 0.0
remap , 9 , 0.09232544720138487 , 0.09232544720138487
remac , 1 , 0.0 , 0.0
flic , 1 , 0.0 , 0.0
novitskei , 1 , 0.0 , 0.0
smisra , 1 , 0.0 , 0.0
flip , 28 , 0.31159838430467396 , 0.3007105368489084
flir , 1 , 0.0 , 0.0
garland , 6 , 0.05770340450086555 , 0.05770340450086555
jagielski , 1 , 0.0 , 0.0
o , 2 , 0.011540680900173109 , 0.011540680900173109
avard , 1 , 0.0 , 0.0
timbo , 3 , 0.023081361800346218 , 0.023081361800346218
adriat , 6 , 0.05770340450086555 , 0.05770340450086555
gladu , 1 , 0.0 , 0.0
information , 1 , 0.0 , -0.5557658391176441
adrian , 28 , 0.31159838430467396 , 0.31159838430467396
salari , 23 , 0.25389497980380843 , 0.25389497980380843
bmwmoa , 4 , 0.03462204270051933 , 0.03462204270051933
microcom , 6 , 0.05770340450086555 , 0.05770340450086555
wrestl , 6 , 0.05770340450086555 , 0.05770340450086555
microcod , 2 , 0.011540680900173109 , 0.011540680900173109
muscat , 1 , 0.0 , 0.0
trodwel , 8 , 0.08078476630121177 , 0.08078476630121177
fuehrer , 2 , 0.011540680900173109 , 0.011540680900173109
myriad , 7 , 0.06924408540103866 , 0.06924408540103866
claptrap , 5 , 0.046162723600692436 , 0.046162723600692436
jwalbea , 2 , 0.011540680900173109 , 0.011540680900173109
shakespear , 2 , 0.011540680900173109 , 0.011540680900173109
remfg , 1 , 0.0 , 0.0
memphi , 8 , 0.08078476630121177 , 0.08078476630121177
remeb , 14 , 0.15002885170225042 , 0.15002885170225042
srsd , 7 , 0.06924408540103866 , 0.06924408540103866
panearea , 1 , 0.0 , 0.0
avali , 10 , 0.10386612810155799 , 0.10386612810155799
uphrrmk , 4 , 0.03462204270051933 , 0.03462204270051933
salami , 4 , 0.03462204270051933 , 0.03462204270051933
schuster , 20 , 0.2192729371032891 , 0.2192729371032891
congressmen , 1 , 0.0 , 0.0
enquir , 6 , 0.05770340450086555 , 0.05770340450086555
offi , 1 , 0.0 , 0.0
ofer , 1 , 0.0 , 0.0
remco , 5 , 0.046162723600692436 , 0.046162723600692436
microcop , 2 , 0.011540680900173109 , 0.011540680900173109
hellman , 16 , 0.17311021350259664 , 0.17311021350259664
srul , 1 , 0.0 , 0.0
breadth , 2 , 0.011540680900173109 , 0.011540680900173109
mixzpxg , 1 , 0.0 , 0.0
kickbal , 1 , 0.0 , 0.0
simdgen , 2 , 0.011540680900173109 , 0.011540680900173109
ofil , 1 , 0.0 , 0.0
flop , 9 , 0.09232544720138487 , 0.09232544720138487
flow , 84 , 0.9578765147143682 , 0.9284216877081496
chilli , 7 , 0.06924408540103866 , 0.06924408540103866
